,top,bottom,left,right,core,total
0,6.641581058502197,0.7220901846885681,11929.1845703125,11720.8896484375,67.82299041748047,23725.259765625
1,174.30386352539062,0.8082650899887085,1326.7108154296875,684.3794555664062,66.73928833007812,2252.941650390625
2,457.02001953125,0.9122670292854309,3196.601806640625,3254.51220703125,67.18099975585938,6976.2275390625
3,513.48291015625,0.8016667366027832,4402.1123046875,5386.99072265625,66.96076202392578,10370.3486328125
4,406.37994384765625,0.6178615093231201,2574.32470703125,3103.800048828125,66.23277282714844,6151.35546875
5,271.88360595703125,0.44142550230026245,976.5386352539062,659.6480102539062,65.73019409179688,1974.241943359375
6,169.39443969726562,0.3146641254425049,725.8663940429688,45.783775329589844,65.71395111083984,1007.0731811523438
7,108.921875,0.25214412808418274,1260.6492919921875,891.1884765625,66.0342788696289,2327.0458984375
8,80.84927368164062,0.23450663685798645,1741.439453125,1909.23681640625,66.36734008789062,3798.12744140625
9,73.72406005859375,0.22812506556510925,1787.5169677734375,2215.6572265625,66.49081420898438,4143.6171875
10,80.67318725585938,0.2153114378452301,1445.669677734375,1752.7261962890625,66.38130187988281,3345.665771484375
11,98.53953552246094,0.19607479870319366,940.819580078125,940.1600341796875,66.12911987304688,2045.8443603515625
12,125.25550079345703,0.17724177241325378,507.2942199707031,262.602294921875,65.84640502929688,961.1756591796875
13,157.7603302001953,0.1644023060798645,303.6554260253906,19.87896156311035,65.61797332763672,547.0770874023438
14,190.69174194335938,0.15841220319271088,363.1792907714844,212.14968872070312,65.48163604736328,831.6607055664062
15,216.4464569091797,0.15604262053966522,572.783203125,573.194580078125,65.42869567871094,1428.009033203125
16,227.77467346191406,0.15319043397903442,731.6429443359375,780.6978759765625,65.42398071289062,1805.692626953125
17,221.76205444335938,0.14732234179973602,700.0013427734375,699.7926025390625,65.43582916259766,1687.13916015625
18,201.29769897460938,0.13782824575901031,502.0135498046875,428.0374755859375,65.4532470703125,1196.9398193359375
19,172.9009246826172,0.12566158175468445,277.9197082519531,154.9429931640625,65.48127746582031,671.3705444335938
20,143.41151428222656,0.11279843747615814,158.6434326171875,15.902636528015137,65.52838134765625,383.5987548828125
21,117.78112030029297,0.10129573941230774,180.5066375732422,38.01580810546875,65.59746551513672,402.0023193359375
22,98.47472381591797,0.09241914749145508,285.6356201171875,163.09640502929688,65.68305206298828,612.9822387695312
23,85.97227478027344,0.08641909807920456,381.805419921875,298.56365966796875,65.7727279663086,832.200439453125
24,79.63805389404297,0.0827748253941536,405.5135192871094,364.94598388671875,65.85179138183594,916.0321044921875
25,78.42169189453125,0.08056764304637909,348.08404541015625,328.655029296875,65.90919494628906,821.1505126953125
26,81.1898193359375,0.07901972532272339,243.46380615234375,213.1439208984375,65.94231414794922,603.8189086914062
27,86.7562484741211,0.07800847291946411,140.20843505859375,83.52175903320312,65.9581527709961,376.5226135253906
28,93.77375030517578,0.07794250547885895,77.1429443359375,8.662548065185547,65.97026824951172,245.62744140625
29,100.63882446289062,0.07893399149179459,69.1376724243164,18.79534912109375,65.9925308227539,254.643310546875
30,105.54621124267578,0.08022541552782059,102.76454162597656,86.42912292480469,66.0329360961914,360.85302734375
31,106.8088150024414,0.08070299029350281,143.2816162109375,149.2129364013672,66.09115600585938,465.4752502441406
32,103.41529083251953,0.07988682389259338,154.8397979736328,159.1166229248047,66.1610336303711,483.6126403808594
33,95.52362060546875,0.07819819450378418,125.11476135253906,114.65818786621094,66.2358627319336,401.6106262207031
34,84.49068450927734,0.07650560885667801,74.01638793945312,51.64710998535156,66.312255859375,276.54296875
35,72.34996795654297,0.07563519477844238,36.147727966308594,10.19183349609375,66.3904800415039,185.1556396484375
36,61.061012268066406,0.07608413696289062,32.195682525634766,8.93188762664795,66.47161865234375,168.7362823486328
37,51.95467758178711,0.07798035442829132,54.95375442504883,39.44215393066406,66.5540771484375,212.98263549804688
38,45.57859802246094,0.08138182014226913,79.8040771484375,76.0330581665039,66.63185119628906,268.12896728515625
39,41.86495590209961,0.0866643413901329,86.16963195800781,92.34552001953125,66.69644927978516,287.1632080078125
40,40.39981460571289,0.09461252391338348,70.27961730957031,77.28791809082031,66.74166107177734,254.80361938476562
41,40.61909484863281,0.10608992725610733,42.914825439453125,41.86262893676758,66.76805114746094,192.27069091796875
42,41.88434982299805,0.12133514881134033,19.404251098632812,10.693044662475586,66.78374481201172,138.88671875
43,43.4827880859375,0.13926935195922852,10.362242698669434,2.7737722396850586,66.8004150390625,123.55848693847656
44,44.63268280029297,0.15768983960151672,16.428760528564453,17.05363655090332,66.82718658447266,145.09994506835938
45,44.58126449584961,0.17461907863616943,28.18160629272461,35.826778411865234,66.86669921875,175.63096618652344
46,42.827903747558594,0.18954680860042572,32.81226348876953,41.71772766113281,66.91590881347656,184.46334838867188
47,39.36670684814453,0.2032073736190796,24.852279663085938,31.17221450805664,66.97040557861328,162.5648193359375
48,34.74052047729492,0.21631789207458496,11.10151195526123,13.961692810058594,67.02816009521484,127.04820251464844
49,29.809425354003906,0.22878451645374298,3.3304994106292725,3.1414318084716797,67.0895767211914,103.59971618652344
50,25.38022804260254,0.24014770984649658,6.48234224319458,5.182345867156982,67.15422058105469,104.43928527832031
51,21.94506072998047,0.2506757378578186,15.309718132019043,16.116256713867188,67.2177505493164,120.83946228027344
52,19.643938064575195,0.26178112626075745,21.102996826171875,25.28525161743164,67.27252960205078,133.56649780273438
53,18.37807273864746,0.2751613259315491,19.381790161132812,24.413305282592773,67.3118667602539,129.76019287109375
54,17.935802459716797,0.2914378046989441,11.94802188873291,14.754837989807129,67.33472442626953,112.26482391357422
55,18.051607131958008,0.30948585271835327,4.287199020385742,5.150472640991211,67.34652709960938,95.14529418945312
56,18.40508270263672,0.3271043002605438,1.42855966091156,2.9250736236572266,67.35533142089844,90.44115447998047
57,18.623638153076172,0.3425997495651245,4.216380596160889,7.524284839630127,67.366943359375,98.07384490966797
58,18.356975555419922,0.355817049741745,8.531696319580078,12.716680526733398,67.38282012939453,107.343994140625
59,17.420047760009766,0.36753523349761963,9.374055862426758,13.241439819335938,67.4019775390625,107.8050537109375
60,15.896783828735352,0.37809035181999207,6.180628776550293,8.933573722839355,67.42373657226562,98.81281280517578
61,14.09317398071289,0.38695666193962097,2.8590965270996094,3.922102928161621,67.44824981689453,88.70957946777344
62,12.367128372192383,0.3937673568725586,2.8063833713531494,2.573777675628662,67.47425079345703,85.61531066894531
63,10.974778175354004,0.3994239568710327,5.611618518829346,5.428709983825684,67.49716186523438,89.91169738769531
64,10.025808334350586,0.40578266978263855,8.414639472961426,8.79558277130127,67.51053619384766,95.15234375
65,9.522526741027832,0.4141053855419159,8.884032249450684,8.838127136230469,67.51016998291016,95.16896057128906
66,9.406758308410645,0.4239080250263214,6.88049840927124,5.635488986968994,67.49714660644531,89.84379577636719
67,9.572026252746582,0.4333861470222473,4.316385746002197,2.470045566558838,67.47664642333984,84.26849365234375
68,9.85482120513916,0.4409635663032532,3.4016385078430176,1.8941580057144165,67.45417785644531,83.04576110839844
69,10.051660537719727,0.44631004333496094,4.415441989898682,3.5135929584503174,67.43280792236328,85.85981750488281
70,9.989397048950195,0.44979020953178406,5.553135395050049,5.062469482421875,67.41366577148438,88.46846008300781
71,9.609442710876465,0.4512866139411926,5.324783802032471,4.779431343078613,67.39771270751953,87.56265258789062
